"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Calostemma luteum","https://id.biodiversity.org.au/node/apni/2917515","Calostemma luteum","Amaryllidaceae",,"Native Daffodil","Vulnerable","Endangered"
"Grevillea celata","https://id.biodiversity.org.au/node/apni/2918215","Grevillea celata","Proteaceae",,"Nowa Nowa Grevillea","Listed under FFG Act",""
"Balaenoptera musculus","urn:lsid:biodiversity.org.au:afd.taxon:04788e73-25e2-472f-ad5e-65d7d93231dc","Balaenoptera musculus","Balaenopteridae",,"Blue Whale","Listed under FFG Act",""
"Thelymitra alpicola","https://id.biodiversity.org.au/name/apni/197819","Thelymitra alpicola","Orchidaceae",,"Alpine Sun-orchid","Vulnerable","Endangered"
"Pluvialis squatarola","urn:lsid:biodiversity.org.au:afd.taxon:93f685e8-331a-4853-8cc2-792525e4c717","Pluvialis squatarola","Charadriidae",,"Grey Plover","Near Threatened","Near Threatened"
"Swainsona adenophylla","https://id.biodiversity.org.au/node/apni/2901681","Swainsona adenophylla","Fabaceae",,"Swainson-pea","Listed under FFG Act",""
"Caladenia valida","https://id.biodiversity.org.au/name/apni/116854","Caladenia valida","Orchidaceae",,"Robust Spider-orchid","Listed under FFG Act",""
"Adiantum capillus-veneris","https://id.biodiversity.org.au/node/apni/2887223","Adiantum capillus-veneris","Pteridaceae",,"Dainty Maiden-hair","Listed under FFG Act",""
"Acacia rupicola","https://id.biodiversity.org.au/node/apni/2888367","Acacia rupicola","Fabaceae",,"Rock Wattle","Rare","Near Threatened"
"Sida intricata","https://id.biodiversity.org.au/node/apni/2905542","Sida intricata","Malvaceae",,"Neverfail","Vulnerable","Endangered"
"Olearia stellulata","https://id.biodiversity.org.au/node/apni/2896217","Olearia stellulata","Asteraceae",,"Starry Daisy Bush","Poorly Known","Least Concern/Unknown"
"Cyperus nervulosus","https://id.biodiversity.org.au/node/apni/2919910","Cyperus nervulosus","Cyperaceae",,"Annual Flat-sedge","Endangered","Endangered"
"Megascolides australis","urn:lsid:biodiversity.org.au:afd.taxon:301ed996-2d89-41a7-92fb-c5d7e5709f9c","Megascolides australis","Megascolecidae",,"Giant Gippsland Earthworm","Listed under FFG Act",""
"Onychogalea fraenata","urn:lsid:biodiversity.org.au:afd.taxon:e60b796d-665b-4856-8fe4-3c140b65cd08","Onychogalea fraenata","Macropodidae",,"Bridled Nailtail Wallaby","Regionally Extinct","Extinct"
"Craspedia alba","https://id.biodiversity.org.au/node/apni/2914937","Craspedia alba","Asteraceae",,"White Billy-buttons","Vulnerable","Endangered"
"Rytidosperma dimidiatum","https://id.biodiversity.org.au/node/apni/2893825","Rytidosperma dimidiatum","Poaceae",,"Tasmanian Wallaby-grass","Vulnerable","Endangered"
"Rhodope sp.","ALA_Rhodope_sp","Rhodope sp.",,,"Marine Opisthobranch","Vulnerable","Endangered"
"Thelymitra x merraniae","https://id.biodiversity.org.au/name/apni/174706","Thelymitra x merraniae","Orchidaceae",,"Merran's Sun-orchid","Endangered","Endangered"
"Prasophyllum sp. aff. odoratum B","https://id.biodiversity.org.au/name/apni/194439","Prasophyllum sp. aff. odoratum B","Orchidaceae",,"Sandhill Leek-orchid","Vulnerable","Endangered"
"Xylocopa (Lestis) aeratus","urn:lsid:biodiversity.org.au:afd.taxon:09992614-4f27-4e08-bb48-53bb1daf6e19","Xylocopa (Lestis) aeratus","Apidae",,"Metallic Green Carpenter Bee","Regionally Extinct","Extinct"
"Clematis leptophylla","https://id.biodiversity.org.au/node/apni/2901722","Clematis leptophylla","Ranunculaceae",,"Skeleton Vine","Poorly Known","Least Concern/Unknown"
"Maccullochella peelii peelii","urn:lsid:biodiversity.org.au:afd.taxon:a62a5c60-2058-40fe-8e97-2dc766b9b51a","Maccullochella peelii","Percichthyidae",,"Cod","Listed under FFG Act",""
"Boronia algida","https://id.biodiversity.org.au/node/apni/8491417","Boronia algida","Rutaceae",,"Alpine Boronia","Rare","Near Threatened"
"Persoonia asperula","https://id.biodiversity.org.au/node/apni/2886937","Persoonia asperula","Proteaceae",,"Geebung","Endangered","Endangered"
"Atriplex paludosa subsp. paludosa","https://id.biodiversity.org.au/node/apni/2891937","Atriplex paludosa subsp. paludosa","Chenopodiaceae",,"Marsh Saltbush","Rare","Near Threatened"
"Synamphisopus ambiguus","urn:lsid:biodiversity.org.au:afd.taxon:1ba1a321-0be9-45e8-8a76-5b25a1c12eb7","Synamphisopus ambiguus","Amphisopodidae",,"Phreatoicid Isopod","Vulnerable","Endangered"
"Acacia caerulescens","https://id.biodiversity.org.au/node/apni/2893725","Acacia caerulescens","Fabaceae",,"Buchan Blue","Vulnerable","Endangered"
"Ozothamnus alpinus","https://id.biodiversity.org.au/node/apni/2904953","Ozothamnus alpinus","Asteraceae",,"Alpine Everlasting","Rare","Near Threatened"
"Dicranoloma platycaulon","https://id.biodiversity.org.au/node/ausmoss/10071027","Dicranoloma platycaulon","Dicranaceae",,"Wavy Fork-moss","Rare","Near Threatened"
"Ctenopteris heterophylla x Grammitis billardierei","ALA_Ctenopteris_heterophylla_x_Grammitis_billardierei","Ctenopteris heterophylla x Grammitis billardierei",,,"Gipsy X Finger Fern Hybrid","Rare","Near Threatened"
"Dianella sp. aff. longifolia (Riverina)","https://id.biodiversity.org.au/node/apni/2915435","Dianella longifolia var. grandis","Hemerocallidaceae",,"Pale Flax-lily","Vulnerable","Endangered"
"Pomaderris apetala","https://id.biodiversity.org.au/node/apni/2895650","Pomaderris apetala","Rhamnaceae",,"Dogwood","Rare","Near Threatened"
"Lophochroa leadbeateri","urn:lsid:biodiversity.org.au:afd.taxon:0217f06f-664c-4c64-bc59-1b54650fa23d","Lophochroa leadbeateri","Cacatuidae",,"Major Mitchell's Cockatoo","Listed under FFG Act",""
"Hovea pannosa","https://id.biodiversity.org.au/node/apni/2893259","Hovea pannosa","Fabaceae",,"Rusty Velvet-pods","Rare","Near Threatened"
"Nyctalis mirabilis","6367ac7e-361d-4950-af3c-7ae58818ec43","Asterophora mirabilis","Lyophyllaceae",,"Beech Nyctalis","Rare","Near Threatened"
"Perameles gunnii","urn:lsid:biodiversity.org.au:afd.taxon:241463eb-b202-4095-9eea-2bcbfc7f999b","Perameles gunnii","Peramelidae",,"Eastern Barred Bandicoot","Listed under FFG Act",""
"Amytornis (Amytornis) striatus striatus","urn:lsid:biodiversity.org.au:afd.taxon:536991e9-8641-4d90-823b-deefc051a96f","Amytornis (Magnamytis) striatus striatus","Maluridae",,"Striated Grasswren","Near Threatened","Near Threatened"
"Acacia nanodealbata","https://id.biodiversity.org.au/node/apni/2909809","Acacia nanodealbata","Fabaceae",,"Dwarf Silver-wattle","Rare","Near Threatened"
"Apsolidium handrecki","urn:lsid:biodiversity.org.au:afd.taxon:a5cdf47c-e4c8-462f-babf-d59daf9a0ea8","Apsolidium handrecki","Cucumariidae",,"Sea Cucumber","Listed under FFG Act",""
"Ogyris otanes","urn:lsid:biodiversity.org.au:afd.taxon:d5a92376-3d72-41aa-bd58-f091d58976a6","Ogyris otanes","Lycaenidae",,"Small Brown Azure","Critically Endangered","Endangered"
"Engaeus mallacoota","urn:lsid:biodiversity.org.au:afd.taxon:0584e3f4-14a7-4854-8ded-b395a6b8a9f9","Engaeus mallacoota","Parastacidae",,"Mallacoota Burrowing Cray","Vulnerable","Endangered"
"Thelymitra circumsepta","https://id.biodiversity.org.au/name/apni/97061","Thelymitra circumsepta","Orchidaceae",,"Naked Sun Orchid","Vulnerable","Endangered"
"Tmesipteris elongata","https://id.biodiversity.org.au/node/apni/2902286","Tmesipteris elongata","Psilotaceae",,"Slender Fork-fern","Vulnerable","Endangered"
"Euphrasia collina subsp. muelleri","https://id.biodiversity.org.au/node/apni/2893240","Euphrasia collina subsp. muelleri","Scrophulariaceae",,"Mueller's Eyebright","Listed under FFG Act",""
"Mogurnda adspersa","urn:lsid:biodiversity.org.au:afd.taxon:21310d4e-0e63-4062-9653-0692f34fc373","Mogurnda adspersa","Eleotridae",,"Southern Purplespotted Gudgeon","Listed under FFG Act",""
"Diuris palustris","https://id.biodiversity.org.au/name/apni/95892","Diuris palustris","Orchidaceae",,"Swamp Diuris","Vulnerable","Endangered"
"Fibulacamptus gracilior","urn:lsid:biodiversity.org.au:afd.taxon:0e332668-d66a-46a8-bcd7-054c597bbe2f","Fibulacamptus gracilior","Canthocamptidae",,"Harpactacoid Copepod","Data Deficient or Delisted","Least Concern/Unknown"
"Castiarina militaris","urn:lsid:biodiversity.org.au:afd.taxon:68976758-d99e-471a-b16e-84fbe16b7dfe","Castiarina militaris","Buprestidae",,"Jewel Beetle","Data Deficient or Delisted","Least Concern/Unknown"
"Asplenium hookerianum","https://id.biodiversity.org.au/node/apni/2896148","Asplenium hookerianum","Aspleniaceae",,"Maidenhair Spleenwort","Endangered","Endangered"
"Westringia cremnophila","https://id.biodiversity.org.au/node/apni/2911338","Westringia cremnophila","Lamiaceae",,"Snowy River Westringia","Listed under FFG Act",""
"Euphrasia scabra","http://id.biodiversity.org.au/node/apni/2903366","Euphrasia scabra","Scrophulariaceae",,"Rough Eyebright","Listed under FFG Act",""
"Cyperus squarrosus","https://id.biodiversity.org.au/node/apni/2888182","Cyperus squarrosus","Cyperaceae",,"Bearded Flat-sedge","Vulnerable","Endangered"
"Stackhousia pulvinaris","https://id.biodiversity.org.au/node/apni/8447310","Stackhousia pulvinaris","Celastraceae",,"Alpine Stackhousia","Rare","Near Threatened"
"Carex raleighii","https://id.biodiversity.org.au/node/apni/2910405","Carex raleighii","Cyperaceae",,"Raleigh Sedge","Rare","Near Threatened"
"Hardenbergia violacea","https://id.biodiversity.org.au/node/apni/2894403","Hardenbergia violacea","Fabaceae",,"Coral-pea","Poorly Known","Least Concern/Unknown"
"Thesium australe","https://id.biodiversity.org.au/node/apni/2891975","Thesium australe","Santalaceae",,"Austral Toad-flax","Listed under FFG Act",""
"Caladenia brachyscapa","https://id.biodiversity.org.au/name/apni/90700","Caladenia brachyscapa","Orchidaceae",,"Short Spider-orchid","Presumed Extinct","Extinct"
"Denisonia devisi","urn:lsid:biodiversity.org.au:afd.taxon:c9b85505-59d1-4d41-a105-088a3c3b48ec","Denisonia devisi","Elapidae",,"De Vis' Banded Snake","Vulnerable","Endangered"
"Deyeuxia affinis","https://id.biodiversity.org.au/node/apni/2896960","Deyeuxia affinis","Poaceae",,"Allied Bent-grass","Endangered","Endangered"
"Senecio lanibracteus","https://id.biodiversity.org.au/node/apni/2902159","Senecio lanibracteus","Asteraceae",,"Desert Groundsel","Vulnerable","Endangered"
"Paspalidium distans","https://id.biodiversity.org.au/node/apni/2903157","Paspalidium distans","Poaceae",,"Spreading Panic-grass","Endangered","Endangered"
"Tecticornia moniliformis","https://id.biodiversity.org.au/node/apni/2903270","Tecticornia moniliformis","Chenopodiaceae",,"Ruby Glasswort","Rare","Near Threatened"
"Lachnagrostis punicea subsp. filifolia","https://id.biodiversity.org.au/node/apni/2906398","Lachnagrostis punicea subsp. filifolia","Poaceae",,"Narrow-leaf Blown-grass","Listed under FFG Act",""
"Argyrotegium poliochlorum","https://id.biodiversity.org.au/node/apni/2899656","Argyrotegium poliochlorum","Asteraceae",,"Grey-green Cudweed","Rare","Near Threatened"
"Caladenia robinsonii","https://id.biodiversity.org.au/node/apni/2903327","Caladenia robinsonii","Orchidaceae",,"Frankston Spider-orchid","Endangered","Endangered"
"Hydroprogne caspia","urn:lsid:biodiversity.org.au:afd.taxon:83eb10e6-2a4f-4d83-977c-d0eceabb0a3d","Hydroprogne caspia","Laridae",,"Caspian Tern","Near Threatened","Near Threatened"
"Frankenia sessilis","https://id.biodiversity.org.au/node/apni/2895905","Frankenia sessilis","Frankeniaceae",,"Small-leaf Seaheath","Rare","Near Threatened"
"Campylopus bicolor ericeticola","https://id.biodiversity.org.au/node/ausmoss/10065953","Campylopus bicolor var. ericeticola","Leucobryaceae",,"Swan-neck Moss","Poorly Known","Least Concern/Unknown"
"Engaeus sternalis","urn:lsid:biodiversity.org.au:afd.taxon:da10cad3-43c3-419d-b6a2-daa13307891b","Engaeus sternalis","Parastacidae",,"Warragul Burrowing Cray","Listed under FFG Act",""
"Acacia daviesii","https://id.biodiversity.org.au/node/apni/2917784","Acacia daviesii","Fabaceae",,"Timbertop Wattle","Listed under FFG Act",""
"Orthotrichum cupulatum var. cupulatum","https://id.biodiversity.org.au/node/ausmoss/10099873","Orthotrichum cupulatum var. cupulatum","Orthotrichaceae",,"Limestone Bristle-moss","Endangered","Endangered"
"Poa petrophila","https://id.biodiversity.org.au/node/apni/2886767","Poa petrophila","Poaceae",,"Rock Tussock-grass","Rare","Near Threatened"
"Nymphoides geminata","https://id.biodiversity.org.au/node/apni/2901603","Nymphoides geminata","Menyanthaceae",,"Entire Marshwort","Rare","Near Threatened"
"Corybas fimbriatus","https://id.biodiversity.org.au/name/apni/81704","Corybas fimbriatus","Orchidaceae",,"Fringed Helmet Orchid","Rare","Near Threatened"
"Dasyurus geoffroii","urn:lsid:biodiversity.org.au:afd.taxon:a2260672-36df-48be-8a9e-d85a77237ba5","Dasyurus geoffroii","Dasyuridae",,"Western Quoll","Regionally Extinct","Extinct"
"Stellaria sp. Papillata (E.Officer s.n. Oct. 1917)","https://id.biodiversity.org.au/node/apni/2889558","Stellaria papillata","Caryophyllaceae",,"Rangeland Starwort","Poorly Known","Least Concern/Unknown"
"Juncus phaeanthus","https://id.biodiversity.org.au/node/apni/2889447","Juncus phaeanthus","Juncaceae",,"Dark-flower Rush","Rare","Near Threatened"
"Triglochin microtuberosa","https://id.biodiversity.org.au/node/apni/2897422","Cycnogeton microtuberosum","Juncaginaceae",,"Eastern Water-ribbons","Rare","Near Threatened"
"Macromitrium ligulaefolium","https://id.biodiversity.org.au/node/ausmoss/10095734","Macromitrium ligulaefolium","Orthotrichaceae",,"Macromitrium","Rare","Near Threatened"
"Correa lawrenceana aff. var. latrobeana (Licola)","https://id.biodiversity.org.au/node/apni/2904322","Correa lawrenceana var. latrobeana","Rutaceae",,"Mountain Correa","Poorly Known","Least Concern/Unknown"
"Teucrium thieleanum","https://id.biodiversity.org.au/node/apni/2919867","Teucrium thieleanum","Lamiaceae",,"Mountain Germander","Vulnerable","Endangered"
"Lasiopetalum schulzenii","https://id.biodiversity.org.au/node/apni/2906930","Lasiopetalum schulzenii","Malvaceae",,"Drooping Velvet-bush","Rare","Near Threatened"
"Argyrotegium nitidulum","https://id.biodiversity.org.au/node/apni/2918399","Argyrotegium nitidulum","Asteraceae",,"Shining Cudweed","Rare","Near Threatened"
"Ramphotyphlops proximus","urn:lsid:biodiversity.org.au:afd.taxon:f602ac1e-8d67-4ea4-8c07-612b6941228c","Anilios proximus","Typhlopidae",,"Proximus Blind Snake","Near Threatened","Near Threatened"
"Grevillea rosmarinifolia subsp. glabella","https://id.biodiversity.org.au/node/apni/2890799","Grevillea rosmarinifolia subsp. glabella","Proteaceae",,"Smooth Grevillea","Rare","Near Threatened"
"Austrodanthonia setacea var. breviseta","ALA_Austrodanthonia_setacea_var_breviseta","Austrodanthonia setacea var. breviseta",,,"Short-bristle Wallaby-grass","Rare","Near Threatened"
"Cyathea leichhardtiana","https://id.biodiversity.org.au/node/apni/2898059","Cyathea leichhardtiana","Cyatheaceae",,"Prickly Tree Fern","Listed under FFG Act",""
"Apsolidium handrecki","urn:lsid:biodiversity.org.au:afd.taxon:a5cdf47c-e4c8-462f-babf-d59daf9a0ea8","Apsolidium handrecki","Cucumariidae",,"Sea Cucumber","Listed under FFG Act",""
"Eucalyptus sp. aff. camphora (Bunyip)","ALA_Eucalyptus_sp_aff_camphora_Bunyip","Eucalyptus sp. aff. camphora (Bunyip)",,,"Giant Swamp-gum","Vulnerable","Endangered"
"Pterostylis sp. aff. boormanii (Beechworth)","ALA_Pterostylis_sp_aff_boormanii_Beechworth","Pterostylis sp. aff. boormanii (Beechworth)",,,"Granite Rustyhood","Listed under FFG Act",""
"Morchella esculenta","NZOR-6-73126","Morchella esculenta","Morchellaceae",,"Common Morel","Vulnerable","Endangered"
"Swainsona luteola","https://id.biodiversity.org.au/node/apni/2897190","Swainsona luteola","Fabaceae",,"Black Pea","Endangered","Endangered"
"Caladenia magnifica","https://id.biodiversity.org.au/name/apni/91897","Caladenia magnifica","Orchidaceae",,"Magnificent Spider-orchid","Presumed Extinct","Extinct"
"Pseudophryne bibronii","urn:lsid:biodiversity.org.au:afd.taxon:b4cb12e8-59bd-4bba-a71e-a7c1890bf709","Pseudophryne bibronii","Myobatrachidae",,"Bibron's Toadlet","Listed under FFG Act",""
"Carpobrotus glaucescens","https://id.biodiversity.org.au/node/apni/2887120","Carpobrotus glaucescens","Aizoaceae",,"Pig Face","Rare","Near Threatened"
"Ixodia achillaeoides subsp. arenicola","https://id.biodiversity.org.au/node/apni/2916083","Ixodia achillaeoides subsp. arenicola","Asteraceae",,"Ixodia","Vulnerable","Endangered"
"Euastacus crassus","urn:lsid:biodiversity.org.au:afd.taxon:96c67573-b1dc-41b6-ab55-5442a15991d2","Euastacus crassus","Parastacidae",,"Alpine Spiny Cray","Listed under FFG Act",""
"Apsolidium falconeri","ALA_Apsolidium_falconeri","Apsolidium falconeri",,,"Sea-cucumber","Vulnerable","Endangered"
"Philotheca myoporoides subsp. euroensis","https://id.biodiversity.org.au/node/apni/2892641","Philotheca myoporoides subsp. euroensis","Rutaceae",,"Euroa Wax-flower","Endangered","Endangered"
"Trichocolea rigida","https://id.biodiversity.org.au/node/ausmoss/2905059","Trichocolea rigida","Trichocoleaceae",,"Woodland Woollywort","Rare","Near Threatened"
"Muehlenbeckia axillaris","https://id.biodiversity.org.au/node/apni/2902632","Muehlenbeckia axillaris","Polygonaceae",,"Matted Lignum","Rare","Near Threatened"
"Eragrostis setifolia","https://id.biodiversity.org.au/node/apni/2900475","Eragrostis setifolia","Poaceae",,"Bristly Love-grass","Vulnerable","Endangered"
"Dodonaea viscosa subsp. angustifolia","https://id.biodiversity.org.au/node/apni/7871961","Dodonaea viscosa subsp. angustifolia","Sapindaceae",,"Giant Hop-bush","Rare","Near Threatened"
"Gahnia ancistrophylla","https://id.biodiversity.org.au/node/apni/2907263","Gahnia ancistrophylla","Cyperaceae",,"Donkey Saw-sedge","Vulnerable","Endangered"
"Pterostylis xerophila","https://id.biodiversity.org.au/node/apni/2891414","Pterostylis xerophila","Orchidaceae",,"Desert Greenhood","Listed under FFG Act",""
"Ruppia tuberosa","https://id.biodiversity.org.au/node/apni/2910776","Ruppia tuberosa","Ruppiaceae",,"Tuberous Seatassel","Poorly Known","Least Concern/Unknown"
"Myriophyllum striatum","https://id.biodiversity.org.au/node/apni/2901480","Myriophyllum striatum","Haloragaceae",,"Ridged Water-milfoil","Listed under FFG Act",""
"Pimelea flava subsp. dichotoma","https://id.biodiversity.org.au/node/apni/2901235","Pimelea flava subsp. dichotoma","Thymelaeaceae",,"Diosma Rice-flower","Rare","Near Threatened"
