taxonId,scientificName,vernacularName,WA Status,WA Rank,DBCA District,Distribution,taxonRemarks,status,sourceStatus,status description,class,category,sensitivityZoneId
14082,Persoonia brevirhachis,,3,,"Albany,Great Southern","Lake Grace, Ravensthorpe, Newdegate, Burngup",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
14084,Persoonia chapmaniana,,3,,"Moora,Central Wheatbelt","Carnamah, Moora, Koorda, Marchagee, Eneabba, Kalannie",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
15136,Persoonia cymbifolia,,3,,"Esperance,Great Southern,Central Wheatbelt","Grass Patch, Scaddan, Mt BurdettFrank HannN.P., Mt Ridley, Mt Heywood, The Diamonds, Forrestania",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
14563,Persoonia filiformis,,3,,Moora,"Eneabba, Mt Lesueur, Badgingarra, Cooljarloo, Arrowsmith",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
14569,Persoonia pentasticha,,3,,Geraldton,"Camel Soak, Mingenew, Mullewa, Perenjori, Yuna, Oudabunna Station, White Wells",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2269,Persoonia pungens,,3,,"Moora,Central Wheatbelt","Dowerin, Kellerberrin, Manmanning, Bruce Rock, Coorow, Cadoux, Marchagee, Goomalling, Wongan Hills",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2271,Persoonia rudis,,3,,"Moora,Swan Coastal","Gairdner Range, Muchea, Jurien, Alexander Morrison NP, Lesueur N.P., Eneabba",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2275,Persoonia scabra,,3,,"Esperance,Great Southern","Frank Hann N.P., Lake Grace, Mt Ragged, Peak Charles, Young River, Condingup, Scaddan, Cape Le Grand NP",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2285,Petrophile biternata,,3,,Moora,"Jurien, Moora, Marchagee, Mogumber, Coorow",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20606,Petrophile filifolia subsp. laxa,,3,,Perth Hills,"Armadale, Wandering",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
40723,Petrophile globifera,,3,,"Moora,Geraldton","Yandanooka, Billeranga Hills, Pithara, Coorow, Marchagee",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
14441,Petrophile pauciflora,,3,,"Geraldton,Central Wheatbelt","Bimbiji, Mt Magnet, Mileura, Woolgorong, Paynes Find, Kalli, Karara, Madoonga",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2305,Petrophile plumosa,,3,,"Moora,Perth Hills,Swan Coastal","Bindoon, Mogumber, New Norcia",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
40742,Petrophile septemfida,,3,,Moora,"Boothendarra N.R., Eneabba, Watheroo N.P., Coorow",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4496,Phebalium brachycalyx,,3,,"Great Southern,Central Wheatbelt","Wongan Hills, (Southern Cross), Wialki, Muntadgin, Tandagin, Digger Rocks, Hyden",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4499,Phebalium drummondii,,3,,"Great Southern,Central Wheatbelt","Dowerin, Bonnie Rock, Wialki, Koorda-Mollerin, Manmanning, Hyden, Lake Grace",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
16833,Philotheca coateana,,3,,"Kalgoorlie,Geraldton","Menzies, Gidgee, Cashmere Downs, Walling Rock",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
18386,Philotheca deserti subsp. brevifolia,,3,,Kalgoorlie,"Walling Rock Stn., Diemals Stn., Mt Elvire Stn., Mount Manning N.R.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
11557,Phlebocarya pilosissima subsp. pilosissima,,3,,Moora,"Jurien, Badgingarra, Warradarge Hill, Eneabba",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
3059,Phlegmatospermum eremaeum,,3,,"Kalgoorlie,Esperance,Central Wheatbelt","Coolgardie, Norseman, Cocklebiddy, Forrest, Bruce Rock, Helena and Aurora Range, Caiguna",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
35319,Phyllanthus hebecarpus,,3,,Karratha,"Kangan Stn., MArble Bar, NT, QLD,NSW",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
17208,Physopsis chrysophylla,,3,,"Geraldton,Shark Bay","Eurardy Stn, Shark Bay, Kalbarri",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20311,Pilbara trudgenii,,3,,Karratha,Hamersley Range,,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
17911,Pileanthus bellus,,3,,Geraldton,Kalbarri,,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
5237,Pimelea calcicola,,3,,Swan Coastal,"Yanchep N.P., Burns Beach, Yalgorup N.P., Rockingham, Henderson, Beaconsfield",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12077,Pimelea ciliata subsp. longituba,,3,,Blackwood,"Yallingup, Margaret River",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
18115,Pimelea rosea subsp. annelsii,,3,,"Albany,Frankland","Mount Barker, Narrikup, Hay River, Denmark",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
8163,Pithocarpa corymbulosa,,3,,"Blackwood,Perth Hills","John Forrest NP, Lesmurdie NP, Helena Valley, Dardanup, Busselton",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
6804,Pityrodia chrysocalyx,,3,,Esperance,"Grass Patch, Truslove, Peak Charles, Mt Ridley, Scaddan",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
6815,Pityrodia obliqua,,3,,"East Kimberley,West Kimberley","King Leopold Range, Cockburn Range",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
42561,Pityrodia scabra subsp. dendrotricha,,3,,"Kalgoorlie,Central Wheatbelt","Forrestania, Marvel Loch, Jilbadji, Norseman, Southern Cross (Barker Lake), Widgiemooltha",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
27986,Placynthium nigrum,,3,,"Donnelly,Swan Coastal,West Kimberley,Central Wheatbelt","Yanchep N.P., Mt Percy, York, Quinninup, Eastern States",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
11132,Platysace ramosissima,,3,,"Moora,Perth Hills,Swan Coastal,Wellington","Yalgorup, Boonanarring, Gingin, Lancelin, Bullsbrook Nature Reserve",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
35396,Poa billardierei,,3,,"Albany,Esperance,Donnelly","Warren Beach, Albany, Fitzgerald River N.P., Cape Le Grand N.P.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12733,Podotheca pritzelii,,3,,"Geraldton,Central Wheatbelt","Wongan Hills, Kwolyin, Lake Anneen, Nannine, Nangeen Hill, Lake Champion, Shackelton, Derdibin Rock, Baladgjie Lake NR, Wannarra Stn, Mullewa, Morawa",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12732,Podotheca uniseta,,3,,"Moora,Geraldton,Central Wheatbelt","Mongers Lake, Lake Moore, Koolanooka, Watheroo, Morawa, Lake O'Grady,White Wells Stn., Mouroubra, Morawa, Three Springs, Coorow, Kalannie, Mt Gibson Stn., Jingymia, Bunjil",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
29917,Polianthion collinum,,3,,Geraldton,Yalgoo (Gossan Hill),,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
9232,Polymeria distigma,,3,,"Karratha,West Kimberley","Hamersley Stn, Anna Plains Stn, Great Sandy Desert, Dampier Downs Stn, Tom Price",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
41644,Polymeria sp. Broome (K.F. Kenneally 9759),,3,,"East Kimberley,West Kimberley","Dampier Peninsula, Kununurra, La Grange",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12705,Prostanthera centralis,,3,,Kalgoorlie,"Rawlinson Rge, Walter James Rge, Blood Rge",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
31783,Prostanthera ferricola,,3,,"Kalgoorlie,Geraldton","Wiluna, Meekathara, Mooloogool, Doolgunna, Lake Way Stn.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12704,Prostanthera nanophylla,,3,,Central Wheatbelt,"Cadoux, Southern Cross, Jilbadji, Hyden, Mt Day, Woolocutty, Marvel Loch",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12703,Prostanthera petrophila,,3,,Geraldton,"Cue, Mt Barloweerie, Woolgorong, Weld Range,",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
12948,Prostanthera tysoniana,,3,,Geraldton,"Muggon, Byro, Mt Narryer, Curbur",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4726,Psammomoya ephedroides,,3,,"Kalgoorlie,Albany,Geraldton","Toolonga N.R., Kalbarri, Woolgorong, Mount Gibson, Coolgardie, Albany",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
19913,Psammomoya implexa,,3,,"Geraldton,Central Wheatbelt","Wilroy, Whitewells - Ninghan, Wubin, Gabyon Stn, Morawa",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
41227,Pterocaulon xenicum,,3,,"Karratha,East Kimberley","Warrawagine Stn., Cherrabun Stn., Great Sandy Desert, N.T.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
44724,Pterostylis echinulata,,3,,Great Southern,"Kondinin, Hyden, Arthur River, Narrogin, Lake Grace, Holt Rock",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
48684,Pterostylis faceta,,3,,Esperance,"Cape Arid N.P., Mt Ney N.R., Kau Rock, Coomalbidgup, Gibson, Munglinup",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
48480,Pterostylis virens,,3,,"Kalgoorlie,Central Wheatbelt","Beacon, Menzies",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2700,Ptilotus beardii,,3,,Geraldton,"Muggon Station, Meka Stn, Wooleen Stn, Mt Narryer Stn",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2701,Ptilotus blackii,,3,,Kalgoorlie,"Plumridge Lakes N.R., Zanthus, Queen Victoria Springs N.R., S.A. N.T.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
11033,Ptilotus crosslandii,,3,,Geraldton,"Meekatharra, Dalgety Downs, Paraburdoo, Glenburgh",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
2739,Ptilotus lazaridis,,3,,Geraldton,"Beringarra, Belele Station, Mt Hale Stn., Polelle Stn., Meekatharra, Yarrabubba Stn.,",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
35576,Ptilotus luteolus,,3,,"Kalgoorlie,Geraldton","Meekatharra, Mt Alice, Mount Magnet,Lake Way Stn.,Doolgunna Stn.Boogardie Stn., Polelle Stn., Glenburg Stn., Milbillillie Stn.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
31596,Ptilotus subspinescens,,3,,Karratha,"Brockman, Rocklea Stn, Hamersley Stn",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4162,Pultenaea adunca,,3,,Albany,"Jerramungup, Gnowangerup, Esperance",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20781,Pultenaea calycina subsp. calycina,,3,,Albany,"Stirling Range, Ravensthorpe, Fitzgerald River NP, Manypeaks. Kojoneerup",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
33656,Pultenaea craigiana,,3,,Albany,Kundip,,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20783,Pultenaea daena,,3,,"Albany,Esperance,Great Southern,Central Wheatbelt","Fitzgerald, West River, Lake Cobham, Digger Rocks, Frank Hann NP, Lake Johnston, Tamar Hill, North Ironcap",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20786,Pultenaea indira subsp. monstrosita,,3,,"Albany,Great Southern","Ravensthorpe, Fitzgerald, Lake King, Newdegate, Dragon Rocks, Jackson Rocks",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4179,Pultenaea pinifolia,,3,,"Blackwood,Donnelly","Busselton, Karridale, D'Entrecasteaux N.P., Lake Charley, Whicher Range, Margaret River, Mt Manypeaks",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
4188,Pultenaea vestita,,3,,"Albany,Esperance,Frankland,Great Southern","Mt Lindsay, Ravensthorpe, Esperance, Hopetoun, Lake King",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
20168,Rhagodia sp. Hamersley (M. Trudgen 17794),,3,,Karratha,Hamersley Ranges,,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
34682,Rhamphicarpa australiensis,,3,,East Kimberley,"Doongan Stn., Harding Range, King Leopold Range",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
13243,Rhodanthe collina,,3,,Geraldton,"Monger Lake, Yalgoo, Mt Gibson, Mingenew Hill",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
49640,"Rhodanthe sp. Yuna (G.J. Keighery, B.J. Keighery & B. Moyle 2820) PN",,3,,Geraldton,"East Yuna N.R., Grennough River, Moresby Range, Northampton, Yananooka, Toolonga N.R.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
46914,Rhynchospora brownii,,3,,East Kimberley,"Kachana Stn., NT, QLD, NSW, VIC.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
16090,Rhynchospora rubra,,3,,"East Kimberley,West Kimberley","Theda Stn., Mt Elizabeth Stn.,  N Charnley River, NT, QLD, NSW.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
6023,Rinzia longifolia,,3,,Albany,"Jarramungup, Corackerup N.R., Stirling Range N.P.",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
48266,Rinzia torquata,,3,,"Esperance,Central Wheatbelt","Merredin, Norpa, Varley, Hatter Hill, Gibb Roack, Lucy Rock, Burracoppin",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
48267,Rinzia triplex,,3,,"Kalgoorlie,Central Wheatbelt","Parker Range, Die Hardy Range, Johnston Range, North Ironcap",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
45138,Roebuckiella halophila,,3,,"Kalgoorlie,Geraldton,Shark Bay","Three Springs, Pindar, Shark Bay, Lake Barlee, Tallering Stn",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
11556,Rostellularia adscendens var. latifolia,,3,,Karratha,Hamersley Ranges,,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
17720,Rothia indica subsp. australis,,3,,"Karratha,West Kimberley","Derby, De Grey Stn., Port Headland, Great Sandy Desert, NT, Qld",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
48432,Salicornia globosa,,3,,"Moora,Central Wheatbelt","Cunderdin, One Mile Rocks, Lake Fox, Meckering, Coorow",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
17543,Sarcozona bicarinata,,3,,"Esperance,Swan Coastal","Hepburn Heights, Burns Beach, Wanneroo, Yanchep, Seabrid, Espereance, Guilderton, S. Aust,",,Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,,P3,WA
